time,id,rssi
2022-02-18T17:02:29Z,5233344C,-96
2022-02-18T17:02:29Z,076107521E,-82
2022-02-18T17:02:29Z,4C345533ED,-69
2022-02-18T17:02:29Z,552D074CE8,-90
2022-02-18T17:02:30Z,524C2A55,-68
2022-02-18T17:02:30Z,34191E2A3E,-72
2022-02-18T17:02:30Z,5207614B,-74
2022-02-18T17:02:30Z,342D335549,-76
2022-02-18T17:02:30Z,2D1E4C2ACF,-66
2022-02-18T17:02:30Z,61552A1ED1,-97
2022-02-18T17:02:30Z,2D2A784C1D,-75
2022-02-18T17:02:30Z,2A786119CB,-85
2022-02-18T17:02:31Z,07342A2AD2,-83
2022-02-18T17:02:31Z,4C1E4B2AE7,-72
2022-02-18T17:02:31Z,5534617877,-72
2022-02-18T17:02:31Z,521E521E22,-75
2022-02-18T17:02:31Z,33344C34F2,-71
2022-02-18T17:02:31Z,521E19332D,-78
2022-02-18T17:02:31Z,4C78072DED,-93
2022-02-18T17:02:31Z,34526134,-89
2022-02-18T17:02:31Z,5278554C48,-95
2022-02-18T17:02:32Z,78522A55F0,-83
2022-02-18T17:02:32Z,784C6634F9,-105
2022-02-18T17:02:32Z,071E2A4C23,-71
2022-02-18T17:02:32Z,344B2D1E86,-97
2022-02-18T17:02:32Z,52612D33A0,-94
2022-02-18T17:02:32Z,34784B19,-71
2022-02-18T17:02:32Z,192D4C1EEE,-71
2022-02-18T17:02:32Z,4B4B1E66CF,-97
2022-02-18T17:02:32Z,4B2A555534,-78
2022-02-18T17:02:32Z,78335578FC,-78
2022-02-18T17:02:33Z,072A5219CF,-72
2022-02-18T17:02:33Z,2A1E4B07,-61
2022-02-18T17:02:33Z,4C072A2D8A,-70
2022-02-18T17:03:12Z,524B0778BE,-60
2022-02-18T17:03:12Z,5278554C48,-79
2022-02-18T17:03:12Z,55555255DC,-81
2022-02-18T17:03:12Z,2A331E61AF,-62
2022-02-18T17:03:12Z,072D1E2AE7,-56
2022-02-18T17:03:12Z,2D342D52,-56
2022-02-18T17:03:12Z,344B2D1E86,-68
2022-02-18T17:03:12Z,4B4C332A7D,-63
2022-02-18T17:03:13Z,4C78072DED,-71
2022-02-18T17:03:13Z,524C2A55,-49
2022-02-18T17:03:13Z,2D19340710,-65
2022-02-18T17:03:13Z,2D6119193B,-56
2022-02-18T17:03:13Z,071E2A4C23,-54
2022-02-18T17:03:13Z,1E4B071E,-78
2022-02-18T17:03:13Z,52612D33A0,-87
2022-02-18T17:03:13Z,524C52079F,-68
2022-02-18T17:03:13Z,78335578FC,-58
2022-02-18T17:03:13Z,19781952A4,-60
2022-02-18T17:03:13Z,072A5219CF,-54
2022-02-18T17:03:14Z,333355552E,-62
2022-02-18T17:03:14Z,4B2A555534,-53
2022-02-18T17:03:14Z,522A1E4B63,-43
2022-02-18T17:03:14Z,4C660719EF,-41
2022-02-18T17:03:14Z,66782A34B7,-61
2022-02-18T17:03:14Z,664B1E61EA,-53
2022-02-18T17:03:14Z,66614C2AFE,-62
2022-02-18T17:03:14Z,4C782A55C5,-61
2022-02-18T17:03:14Z,6634074BF6,-54
2022-02-18T17:03:14Z,07614B786F,-52
2022-02-18T17:03:14Z,7833191E6E,-69
2022-02-18T17:03:14Z,52344B6663,-71
2022-02-18T17:03:14Z,55665534CB,-61
2022-02-18T17:03:15Z,071E611E56,-82
2022-02-18T17:03:15Z,78612A1E5A,-55
2022-02-18T17:03:15Z,19784B7854,-82
2022-02-18T17:03:15Z,4C7852192C,-74
2022-02-18T17:03:15Z,782D195203,-56
2022-02-18T17:03:15Z,334C3455EE,-60
2022-02-18T17:03:15Z,55524C66D2,-71
2022-02-18T17:03:15Z,554B554C76,-52
2022-02-18T17:03:15Z,611E2D079F,-66
2022-02-18T17:03:16Z,2D1E4C2ACF,-61
2022-02-18T17:03:16Z,342D335549,-59
2022-02-18T17:03:16Z,332A343363,-60
2022-02-18T17:03:16Z,076107521E,-64
2022-02-18T17:03:16Z,34191966B6,-58
2022-02-18T17:03:16Z,2A2A7861BC,-78
2022-02-18T17:03:16Z,194B4B4B91,-76
2022-02-18T17:03:16Z,5552332A50,-59
2022-02-18T17:03:16Z,784C071ECF,-75
2022-02-18T17:03:57Z,2D2D555503,-58
2022-02-18T17:03:57Z,52195255C2,-69
2022-02-18T17:03:57Z,52193419AA,-92
2022-02-18T17:03:57Z,524B0778BE,-51
2022-02-18T17:03:57Z,521E19332D,-51
2022-02-18T17:03:58Z,78522A55F0,-52
2022-02-18T17:03:58Z,5534617877,-60
2022-02-18T17:03:58Z,4B2A2D1EC8,-53
2022-02-18T17:03:58Z,4C1E4B2AE7,-46
2022-02-18T17:03:58Z,072D1E2AE7,-45
2022-02-18T17:03:58Z,1E4B071E,-78
2022-02-18T17:03:58Z,2D2A784C1D,-54
2022-02-18T17:03:58Z,4B4C332A7D,-63
2022-02-18T17:03:58Z,552D074CE8,-55
2022-02-18T17:03:58Z,662D2A07CA,-60
2022-02-18T17:03:59Z,342A1E1EEE,-59
2022-02-18T17:03:59Z,4B4B1E66CF,-68
2022-02-18T17:03:59Z,78341978,-56
2022-02-18T17:03:59Z,554B781E88,-75
2022-02-18T17:03:59Z,78335578FC,-50
2022-02-18T17:03:59Z,071E2A4C23,-46
2022-02-18T17:03:59Z,4C78072DED,-78
2022-02-18T17:03:59Z,66194B34,-69
2022-02-18T17:03:59Z,192A344C4B,-46
2022-02-18T17:03:59Z,784C6634F9,-87
2022-02-18T17:03:59Z,34784B19,-57
2022-02-18T17:03:59Z,072A5219CF,-51
2022-02-18T17:04:00Z,4C4B664C71,-54
2022-02-18T17:04:00Z,1E55786678,-54
2022-02-18T17:04:00Z,78076152CD,-73
2022-02-18T17:04:00Z,342D551921,-63
2022-02-18T17:04:00Z,4C076666DB,-59
2022-02-18T17:04:00Z,664B1E61EA,-42
2022-02-18T17:04:00Z,6119331E47,-62
2022-02-18T17:04:00Z,19781952A4,-57
2022-02-18T17:04:00Z,6652611E69,-70
2022-02-18T17:04:00Z,4C072A2A9F,-59
2022-02-18T17:04:00Z,52344B6663,-79
2022-02-18T17:04:00Z,33526119CE,-60
2022-02-18T17:04:01Z,782D195203,-52
2022-02-18T17:04:01Z,2D1E1952,-87
2022-02-18T17:04:01Z,1934337822,-47
2022-02-18T17:04:01Z,4B78331EBB,-42
2022-02-18T17:04:01Z,521E521E22,-60
2022-02-18T17:04:01Z,34782A3467,-62
2022-02-18T17:04:01Z,524C2A55,-43
2022-02-18T17:04:01Z,34191E2A3E,-44
2022-02-18T17:04:01Z,2D1E4C2ACF,-42
2022-02-18T17:04:01Z,611E2D079F,-57
2022-02-18T17:04:01Z,554B554C76,-46
2022-02-18T17:04:33Z,3378194CAC,-94
2022-02-18T17:04:33Z,5278554C48,-65
2022-02-18T17:04:33Z,34191966B6,-60
2022-02-18T17:04:33Z,334C3455EE,-55
2022-02-18T17:04:33Z,6661191E3F,-76
2022-02-18T17:04:33Z,5552332A50,-49
2022-02-18T17:04:33Z,2A786119CB,-57
2022-02-18T17:04:33Z,55524C66D2,-62
2022-02-18T17:04:33Z,52193419AA,-84
2022-02-18T17:04:33Z,34075261E1,-49
2022-02-18T17:04:33Z,784C071ECF,-71
2022-02-18T17:04:33Z,2A1E4B07,-64
2022-02-18T17:04:33Z,612A334CA2,-65
2022-02-18T17:04:34Z,6634074BF6,-42
2022-02-18T17:04:34Z,4B2A2D1EC8,-52
2022-02-18T17:04:34Z,55332D5210,-89
2022-02-18T17:04:34Z,55555255DC,-71
2022-02-18T17:04:34Z,524C6607,-67
2022-02-18T17:04:34Z,4B4B1E66CF,-69
2022-02-18T17:04:34Z,2D2A784C1D,-52
2022-02-18T17:04:34Z,524C5555,-67
2022-02-18T17:04:34Z,332A343363,-58
2022-02-18T17:04:35Z,5207614B,-61
2022-02-18T17:04:35Z,4C524C6613,-60
2022-02-18T17:04:35Z,071E2A4C23,-52
2022-02-18T17:04:35Z,4C076666DB,-54
2022-02-18T17:04:35Z,072A5219CF,-48
2022-02-18T17:04:35Z,2D19340710,-54
2022-02-18T17:04:35Z,4C78072DED,-77
2022-02-18T17:04:35Z,342D551921,-64
2022-02-18T17:04:35Z,4C072A2A9F,-57
2022-02-18T17:04:36Z,78521E3368,-41
2022-02-18T17:04:36Z,78073433A0,-59
2022-02-18T17:04:36Z,191E7833DC,-50
2022-02-18T17:04:36Z,4C524B2D8E,-64
2022-02-18T17:04:36Z,52344B6663,-65
2022-02-18T17:04:36Z,4C072D4BD4,-53
2022-02-18T17:04:36Z,33526119CE,-60
2022-02-18T17:04:36Z,2D61612D,-47
2022-02-18T17:04:36Z,4B2A555534,-51
2022-02-18T17:04:36Z,2D071E342B,-58
2022-02-18T17:04:36Z,6652611E69,-67
2022-02-18T17:04:36Z,78612A1E5A,-48
2022-02-18T17:04:37Z,4B78331EBB,-41
2022-02-18T17:04:37Z,2A2A7861BC,-68
2022-02-18T17:04:37Z,2D1E4C2ACF,-60
2022-02-18T17:04:37Z,551E1952,-69
2022-02-18T17:04:37Z,19784B7854,-66
2022-02-18T17:04:37Z,611E2D079F,-58
2022-02-18T17:04:37Z,1E2D2D66,-60
2022-02-18T17:05:11Z,4C524B2D8E,-62
2022-02-18T17:05:11Z,661E0766F1,-64
2022-02-18T17:05:11Z,33526119CE,-59
2022-02-18T17:05:12Z,552D074CE8,-59
2022-02-18T17:05:12Z,4C072D4BD4,-35
2022-02-18T17:05:12Z,2A2A7861BC,-65
2022-02-18T17:05:12Z,2D071E342B,-61
2022-02-18T17:05:12Z,1934337822,-51
2022-02-18T17:05:12Z,07614B786F,-40
2022-02-18T17:05:12Z,4B2A555534,-47
2022-02-18T17:05:12Z,2D1E1952,-84
2022-02-18T17:05:13Z,6652611E69,-65
2022-02-18T17:05:13Z,19781952A4,-52
2022-02-18T17:05:13Z,611E2D079F,-58
2022-02-18T17:05:13Z,19784B7854,-66
2022-02-18T17:05:13Z,1E2D2D66,-62
2022-02-18T17:05:13Z,07342A2AD2,-51
2022-02-18T17:05:13Z,554B554C76,-53
2022-02-18T17:05:13Z,4C782A55C5,-63
2022-02-18T17:05:13Z,2D342D52,-51
2022-02-18T17:05:13Z,2A4B786112,-46
2022-02-18T17:05:13Z,5233344C,-70
2022-02-18T17:05:14Z,4B522D6691,-65
2022-02-18T17:05:14Z,34191966B6,-57
2022-02-18T17:05:14Z,2A4B78197D,-47
2022-02-18T17:05:14Z,1E34342D,-53
2022-02-18T17:05:14Z,66331E19B3,-73
2022-02-18T17:05:14Z,33344C34F2,-36
2022-02-18T17:05:14Z,344B2D1E86,-63
2022-02-18T17:05:14Z,5534617877,-39
2022-02-18T17:05:14Z,334C3455EE,-50
2022-02-18T17:05:14Z,4C7852192C,-69
2022-02-18T17:05:14Z,66614C2AFE,-49
2022-02-18T17:05:15Z,19614B342F,-64
2022-02-18T17:05:15Z,4B07663400,-35
2022-02-18T17:05:15Z,4C660719EF,-34
2022-02-18T17:05:15Z,4C1E4B2AE7,-39
2022-02-18T17:05:15Z,4B4B1E66CF,-66
2022-02-18T17:05:15Z,1E343466,-83
2022-02-18T17:05:15Z,554B781E88,-73
2022-02-18T17:05:15Z,521E521E22,-45
2022-02-18T17:05:15Z,524C52079F,-63
2022-02-18T17:05:15Z,34072A78A4,-53
2022-02-18T17:05:15Z,4C342D4B88,-54
2022-02-18T17:05:15Z,78335578FC,-47
2022-02-18T17:05:15Z,2A331E61AF,-48
2022-02-18T17:05:16Z,662A19663A,-63
2022-02-18T17:05:16Z,66782A34B7,-58
2022-02-18T17:05:16Z,34782D4C63,-54
2022-02-18T17:05:16Z,342D335549,-53
2022-02-18T17:05:45Z,612A334CA2,-66
2022-02-18T17:05:46Z,4C1E4B2AE7,-44
2022-02-18T17:05:46Z,524C52079F,-66
2022-02-18T17:05:46Z,194B4B4B91,-67
2022-02-18T17:05:46Z,4C342D4B88,-55
2022-02-18T17:05:46Z,4B2A2D1EC8,-51
2022-02-18T17:05:46Z,78335578FC,-40
2022-02-18T17:05:46Z,33196655,-55
2022-02-18T17:05:46Z,34072A78A4,-52
2022-02-18T17:05:46Z,2D342D52,-54
2022-02-18T17:05:46Z,342D335549,-52
2022-02-18T17:05:46Z,5233344C,-68
2022-02-18T17:05:46Z,78076152CD,-70
2022-02-18T17:05:47Z,342D551921,-64
2022-02-18T17:05:47Z,4C2A341E40,-49
2022-02-18T17:05:47Z,072A5219CF,-43
2022-02-18T17:05:47Z,076107521E,-48
2022-02-18T17:05:47Z,521E521E22,-45
2022-02-18T17:05:47Z,52612D33A0,-77
2022-02-18T17:05:47Z,2A2A7861BC,-69
2022-02-18T17:05:47Z,66194B34,-61
2022-02-18T17:05:47Z,2D2A6155B8,-50
2022-02-18T17:05:47Z,2D19340710,-63
2022-02-18T17:05:47Z,345261346F,-66
2022-02-18T17:05:48Z,1E343466,-87
2022-02-18T17:05:48Z,4C78072DED,-71
2022-02-18T17:05:48Z,2D1E4C2ACF,-40
2022-02-18T17:05:48Z,1E66665229,-53
2022-02-18T17:05:48Z,34191E2A3E,-45
2022-02-18T17:05:48Z,332A343363,-46
2022-02-18T17:05:48Z,78612A1E5A,-51
2022-02-18T17:05:48Z,522A1E4B63,-41
2022-02-18T17:05:48Z,4C1E3434DC,-73
2022-02-18T17:05:48Z,07611E34C1,-44
2022-02-18T17:05:48Z,1E55786678,-40
2022-02-18T17:05:48Z,07342A2AD2,-50
2022-02-18T17:05:49Z,78522A55F0,-51
2022-02-18T17:05:49Z,554B554C76,-45
2022-02-18T17:05:49Z,524B0778BE,-54
2022-02-18T17:05:49Z,2D2A6633E6,-64
2022-02-18T17:05:49Z,521E19332D,-49
2022-02-18T17:05:49Z,66331E19B3,-77
2022-02-18T17:05:49Z,4C782A55C5,-55
2022-02-18T17:05:49Z,34191966B6,-55
2022-02-18T17:05:49Z,34075261E1,-59
2022-02-18T17:05:50Z,1E78554B2E,-61
2022-02-18T17:05:50Z,66614C2AFE,-49
2022-02-18T17:05:50Z,2A786119CB,-54
2022-02-18T17:05:50Z,2A4B78197D,-48
2022-02-18T17:05:50Z,5534617877,-39
2022-02-18T17:06:23Z,071E2D3332,-80
2022-02-18T17:06:23Z,071E2A4C23,-47
2022-02-18T17:06:23Z,78521E3368,-37
2022-02-18T17:06:23Z,34784B19,-65
2022-02-18T17:06:23Z,2D1E4C2ACF,-40
2022-02-18T17:06:23Z,076107521E,-49
2022-02-18T17:06:23Z,1934337822,-46
2022-02-18T17:06:23Z,2D071E342B,-48
2022-02-18T17:06:23Z,784C6634F9,-95
2022-02-18T17:06:24Z,61552A1ED1,-67
2022-02-18T17:06:24Z,78612A1E5A,-47
2022-02-18T17:06:24Z,521E521E22,-45
2022-02-18T17:06:24Z,2D1E1952,-83
2022-02-18T17:06:24Z,331E4C55,-73
2022-02-18T17:06:24Z,78522A55F0,-51
2022-02-18T17:06:24Z,1E2D2D66,-59
2022-02-18T17:06:24Z,4C1E3434DC,-72
2022-02-18T17:06:24Z,524B0778BE,-55
2022-02-18T17:06:25Z,6634074BF6,-42
2022-02-18T17:06:25Z,554B554C76,-47
2022-02-18T17:06:25Z,2D2A6633E6,-66
2022-02-18T17:06:25Z,554C5278,-46
2022-02-18T17:06:25Z,4C345533ED,-46
2022-02-18T17:06:25Z,2A4B786112,-56
2022-02-18T17:06:25Z,34075261E1,-66
2022-02-18T17:06:25Z,3378194CAC,-85
2022-02-18T17:06:25Z,34191966B6,-59
2022-02-18T17:06:25Z,5552332A50,-48
2022-02-18T17:06:25Z,072D1E2AE7,-44
2022-02-18T17:06:25Z,1E78554B2E,-59
2022-02-18T17:06:25Z,2A786119CB,-55
2022-02-18T17:06:25Z,2D2D555503,-62
2022-02-18T17:06:26Z,2A4B78197D,-47
2022-02-18T17:06:26Z,554B781E88,-71
2022-02-18T17:06:26Z,784C071ECF,-67
2022-02-18T17:06:26Z,071E611E56,-62
2022-02-18T17:06:26Z,333355552E,-65
2022-02-18T17:06:26Z,524C52079F,-64
2022-02-18T17:06:26Z,4C342D4B88,-54
2022-02-18T17:06:26Z,4C072A2A9F,-56
2022-02-18T17:06:27Z,4C1E4B2AE7,-49
2022-02-18T17:06:27Z,78335578FC,-41
2022-02-18T17:06:27Z,34782D4C63,-55
2022-02-18T17:06:27Z,522D4C19,-66
2022-02-18T17:06:27Z,1E4B2A4B,-58
2022-02-18T17:06:27Z,55332D5210,-90
2022-02-18T17:06:27Z,342D3355,-57
2022-02-18T17:06:27Z,55524C66D2,-59
2022-02-18T17:06:27Z,4C072A2D8A,-51
2022-02-18T17:06:27Z,2A331E61AF,-49
2022-02-18T17:07:05Z,78522A55F0,-51
2022-02-18T17:07:05Z,4B78331EBB,-41
2022-02-18T17:07:05Z,78612A1E5A,-55
2022-02-18T17:07:05Z,2D2A6155B8,-52
2022-02-18T17:07:05Z,076107521E,-50
2022-02-18T17:07:05Z,345261346F,-65
2022-02-18T17:07:05Z,07614B786F,-42
2022-02-18T17:07:05Z,7855192A,-81
2022-02-18T17:07:05Z,4C78072DED,-74
2022-02-18T17:07:05Z,2D2A6633E6,-66
2022-02-18T17:07:05Z,522A1E4B63,-34
2022-02-18T17:07:05Z,4C660719EF,-33
2022-02-18T17:07:06Z,554B554C76,-47
2022-02-18T17:07:06Z,19784B7854,-66
2022-02-18T17:07:06Z,2A4B786112,-44
2022-02-18T17:07:06Z,33344C34F2,-36
2022-02-18T17:07:06Z,072D1E2AE7,-45
2022-02-18T17:07:06Z,1E55786678,-40
2022-02-18T17:07:06Z,5552332A50,-48
2022-02-18T17:07:06Z,07611E34C1,-43
2022-02-18T17:07:06Z,2A786119CB,-55
2022-02-18T17:07:06Z,19614B34,-46
2022-02-18T17:07:06Z,6652611E69,-66
2022-02-18T17:07:07Z,332A343363,-46
2022-02-18T17:07:07Z,66194B34,-62
2022-02-18T17:07:07Z,5207614B,-58
2022-02-18T17:07:07Z,19781952A4,-52
2022-02-18T17:07:07Z,2D61612D,-65
2022-02-18T17:07:07Z,662D2A07CA,-40
2022-02-18T17:07:07Z,784B3434C9,-68
2022-02-18T17:07:07Z,784C071ECF,-68
2022-02-18T17:07:07Z,1E19782AE7,-95
2022-02-18T17:07:07Z,661E0766F1,-61
2022-02-18T17:07:07Z,524C6607,-67
2022-02-18T17:07:07Z,330761780A,-62
2022-02-18T17:07:07Z,78335578FC,-41
2022-02-18T17:07:07Z,071E611E56,-62
2022-02-18T17:07:08Z,4C1E4B2AE7,-40
2022-02-18T17:07:08Z,34782A3467,-60
2022-02-18T17:07:08Z,612A334CA2,-63
2022-02-18T17:07:08Z,7833191E6E,-69
2022-02-18T17:07:08Z,342D551921,-61
2022-02-18T17:07:08Z,2A074C19AC,-60
2022-02-18T17:07:08Z,78073433A0,-54
2022-02-18T17:07:08Z,4C072A2D8A,-60
2022-02-18T17:07:08Z,4B2A2D1EC8,-51
2022-02-18T17:07:08Z,33526119CE,-58
2022-02-18T17:07:08Z,072A5219CF,-47
2022-02-18T17:07:09Z,52344B6663,-54
2022-02-18T17:07:09Z,2A331E61AF,-47
2022-02-18T17:07:41Z,4C660719EF,-33
2022-02-18T17:07:41Z,2D19340710,-63
2022-02-18T17:07:41Z,07614B786F,-41
2022-02-18T17:07:41Z,4C076666DB,-53
2022-02-18T17:07:41Z,076107521E,-60
2022-02-18T17:07:41Z,192A344C4B,-54
2022-02-18T17:07:41Z,554B554C76,-48
2022-02-18T17:07:41Z,5233344C,-69
2022-02-18T17:07:42Z,2A4B786112,-47
2022-02-18T17:07:42Z,614C4B78,-86
2022-02-18T17:07:42Z,5534617877,-41
2022-02-18T17:07:42Z,1E78554B2E,-61
2022-02-18T17:07:42Z,4C072A2A9F,-72
2022-02-18T17:07:42Z,333355552E,-60
2022-02-18T17:07:42Z,4B4C332A7D,-63
2022-02-18T17:07:42Z,661E0766F1,-65
2022-02-18T17:07:43Z,524C52079F,-64
2022-02-18T17:07:43Z,4C342D4B88,-55
2022-02-18T17:07:43Z,6652611E69,-66
2022-02-18T17:07:43Z,662D2A07CA,-42
2022-02-18T17:07:43Z,34072A78A4,-59
2022-02-18T17:07:43Z,782D195203,-43
2022-02-18T17:07:43Z,4C782A55C5,-50
2022-02-18T17:07:43Z,1E4B071E,-74
2022-02-18T17:07:43Z,521E521E22,-48
2022-02-18T17:07:43Z,4C345533ED,-44
2022-02-18T17:07:43Z,4C1E4B2AE7,-43
2022-02-18T17:07:44Z,342D551921,-61
2022-02-18T17:07:44Z,78073433A0,-60
2022-02-18T17:07:44Z,55555255DC,-70
2022-02-18T17:07:44Z,6634074BF6,-44
2022-02-18T17:07:44Z,34782A3467,-61
2022-02-18T17:07:44Z,52344B6663,-48
2022-02-18T17:07:44Z,072A5219CF,-43
2022-02-18T17:07:44Z,4B2A2D1EC8,-57
2022-02-18T17:07:44Z,2D6119193B,-57
2022-02-18T17:07:45Z,4C7852192C,-63
2022-02-18T17:07:45Z,34191E2A3E,-45
2022-02-18T17:07:45Z,78521E3368,-37
2022-02-18T17:07:45Z,07342A2AD2,-51
2022-02-18T17:07:45Z,4C072D4BD4,-34
2022-02-18T17:07:45Z,4B78331EBB,-42
2022-02-18T17:07:46Z,52193419,-81
2022-02-18T17:07:46Z,4C660719EF,-32
2022-02-18T17:07:46Z,2D2A6633E6,-61
2022-02-18T17:07:46Z,07614B786F,-41
2022-02-18T17:07:46Z,344B2D1E86,-61
2022-02-18T17:07:46Z,2D2A6155B8,-48
2022-02-18T17:07:46Z,521E19332D,-43
2022-02-18T17:07:46Z,6166191E,-57
2022-02-18T17:08:17Z,554B781E88,-72
2022-02-18T17:08:18Z,4B4B1E66CF,-67
2022-02-18T17:08:18Z,076107521E,-55
2022-02-18T17:08:18Z,34191966B6,-54
2022-02-18T17:08:18Z,3378194CAC,-97
2022-02-18T17:08:18Z,2A786119CB,-57
2022-02-18T17:08:18Z,2D2D555503,-50
2022-02-18T17:08:18Z,4B4C332A7D,-62
2022-02-18T17:08:18Z,524C52079F,-65
2022-02-18T17:08:18Z,191E2A192C,-74
2022-02-18T17:08:18Z,34072A78A4,-64
2022-02-18T17:08:19Z,1E55786678,-48
2022-02-18T17:08:19Z,784B3434C9,-70
2022-02-18T17:08:19Z,78335578FC,-52
2022-02-18T17:08:19Z,4C2A341E40,-54
2022-02-18T17:08:19Z,7833191E6E,-54
2022-02-18T17:08:19Z,07611E34C1,-49
2022-02-18T17:08:19Z,52193419AA,-88
2022-02-18T17:08:19Z,342D551921,-64
2022-02-18T17:08:19Z,552A2D4BC7,-52
2022-02-18T17:08:19Z,19781952A4,-57
2022-02-18T17:08:19Z,33526119CE,-61
2022-02-18T17:08:20Z,2A1E4B07,-68
2022-02-18T17:08:20Z,2D1E4C2ACF,-52
2022-02-18T17:08:20Z,612A334CA2,-66
2022-02-18T17:08:20Z,4C524B2D8E,-64
2022-02-18T17:08:20Z,5278554C48,-66
2022-02-18T17:08:20Z,071E611E56,-65
2022-02-18T17:08:20Z,66614C2AFE,-49
2022-02-18T17:08:20Z,6119331E47,-67
2022-02-18T17:08:20Z,34782A3467,-62
2022-02-18T17:08:20Z,34191E2A3E,-58
2022-02-18T17:08:20Z,07342A2AD2,-43
2022-02-18T17:08:20Z,1934337822,-46
2022-02-18T17:08:21Z,344C3352F2,-69
2022-02-18T17:08:21Z,1E66665229,-56
2022-02-18T17:08:21Z,2D071E342B,-56
2022-02-18T17:08:21Z,4C7852192C,-68
2022-02-18T17:08:21Z,4C660719EF,-33
2022-02-18T17:08:21Z,1E55077843,-78
2022-02-18T17:08:21Z,4B78331EBB,-49
2022-02-18T17:08:21Z,2D1E7861,-74
2022-02-18T17:08:21Z,78612A1E,-53
2022-02-18T17:08:21Z,611E2D079F,-59
2022-02-18T17:08:22Z,4B522D6691,-65
2022-02-18T17:08:22Z,521E19332D,-52
2022-02-18T17:08:22Z,07614B786F,-46
2022-02-18T17:08:22Z,34075261E1,-63
2022-02-18T17:08:22Z,2D2A6155B8,-73
2022-02-18T17:08:22Z,33344C34F2,-43
2022-02-18T17:08:55Z,342D551921,-61
2022-02-18T17:08:55Z,342D335549,-51
2022-02-18T17:08:55Z,33526119CE,-63
2022-02-18T17:08:55Z,331E4C55,-73
2022-02-18T17:08:55Z,552A2D4BC7,-45
2022-02-18T17:08:55Z,07611E34C1,-45
2022-02-18T17:08:55Z,4C524B2D8E,-60
2022-02-18T17:08:56Z,4C782A55C5,-58
2022-02-18T17:08:56Z,342A1E1EEE,-59
2022-02-18T17:08:56Z,6107612A,-60
2022-02-18T17:08:56Z,78522A55F0,-52
2022-02-18T17:08:56Z,1E19782AE7,-98
2022-02-18T17:08:56Z,07342A2AD2,-42
2022-02-18T17:08:56Z,330761780A,-64
2022-02-18T17:08:56Z,61552A1ED1,-62
2022-02-18T17:08:56Z,1934337822,-47
2022-02-18T17:08:56Z,071E611E56,-63
2022-02-18T17:08:56Z,4B2A2D1EC8,-56
2022-02-18T17:08:56Z,55332D5210,-96
2022-02-18T17:08:57Z,1E4B071E,-77
2022-02-18T17:08:57Z,552D074CE8,-54
2022-02-18T17:08:57Z,332A343363,-48
2022-02-18T17:08:57Z,2D1E1952,-88
2022-02-18T17:08:57Z,344C3352F2,-66
2022-02-18T17:08:57Z,2D2A6633E6,-66
2022-02-18T17:08:57Z,524C2A55,-45
2022-02-18T17:08:57Z,78612A1E5A,-45
2022-02-18T17:08:57Z,521E19332D,-42
2022-02-18T17:08:57Z,529E521E,-63
2022-02-18T17:08:58Z,1E55077843,-78
2022-02-18T17:08:58Z,33344C34F2,-38
2022-02-18T17:08:58Z,0707612A,-59
2022-02-18T17:08:58Z,554B781E88,-73
2022-02-18T17:08:58Z,4B4B1E66CF,-66
2022-02-18T17:08:58Z,2D2A6155B8,-54
2022-02-18T17:08:58Z,5552332A50,-48
2022-02-18T17:08:59Z,2D342D52,-53
2022-02-18T17:08:59Z,34191966B6,-58
2022-02-18T17:08:59Z,4C78072DED,-88
2022-02-18T17:08:59Z,4B4C332A7D,-64
2022-02-18T17:08:59Z,4B34551959,-84
2022-02-18T17:08:59Z,1E78554B2E,-60
2022-02-18T17:08:59Z,34072A78A4,-52
2022-02-18T17:08:59Z,34782D4C63,-57
2022-02-18T17:08:59Z,076107521E,-48
2022-02-18T17:08:59Z,4C2A341E40,-50
2022-02-18T17:08:59Z,55665534CB,-47
2022-02-18T17:09:00Z,784C071ECF,-71
2022-02-18T17:09:00Z,342D551921,-60
2022-02-18T17:09:00Z,6661191E3F,-70
2022-02-18T17:09:35Z,4C2A341E40,-54
2022-02-18T17:09:35Z,6634074BF6,-42
2022-02-18T17:09:35Z,2D1E1952,-87
2022-02-18T17:09:35Z,78335578FC,-47
2022-02-18T17:09:35Z,6661191E3F,-70
2022-02-18T17:09:35Z,66614C2AFE,-48
2022-02-18T17:09:35Z,4B2A555534,-58
2022-02-18T17:09:35Z,071E2D3332,-83
2022-02-18T17:09:35Z,342D551921,-63
2022-02-18T17:09:36Z,78073433A0,-60
2022-02-18T17:09:36Z,4B07663400,-35
2022-02-18T17:09:36Z,1E343466,-86
2022-02-18T17:09:36Z,1E4B071E,-93
2022-02-18T17:09:36Z,2A4B78197D,-66
2022-02-18T17:09:36Z,52344B6663,-52
2022-02-18T17:09:36Z,1E55786678,-46
2022-02-18T17:09:36Z,664B1E61EA,-42
2022-02-18T17:09:36Z,1E615252,-64
2022-02-18T17:09:37Z,4C660719EF,-32
2022-02-18T17:09:37Z,342A1E1EEE,-58
2022-02-18T17:09:37Z,072A5219CF,-50
2022-02-18T17:09:37Z,4C076666DB,-61
2022-02-18T17:09:37Z,AD1E7861,-72
2022-02-18T17:09:37Z,4C782A55C5,-54
2022-02-18T17:09:37Z,662A19663A,-69
2022-02-18T17:09:37Z,2D6119193B,-46
2022-02-18T17:09:37Z,524B0778BE,-57
