Time,Latitude,Longitude,Altitude,Hdop,Vdop,Pdop,NavigationMode,Satellites,OnTime
2023-05-31T11:04:03Z,31.245401,-81.284119,8,0.54,1.07,1.20,3,20,90
2023-05-31T13:05:43Z,31.245401,-81.284119,-1,0.90,1.21,1.51,3,13,90
2023-05-31T15:07:25Z,31.245420,-81.284088,7,0.78,0.96,1.23,3,13,90
2023-05-31T17:09:05Z,31.245440,-81.284088,0,0.73,1.34,1.53,3,12,90
2023-05-31T19:10:44Z,31.245399,-81.284119,2,0.67,1.05,1.25,3,16,90
2023-05-31T21:12:24Z,31.245420,-81.284065,6,0.78,1.10,1.35,3,15,90
2023-05-31T23:14:04Z,31.245367,-81.284073,10,1.04,0.76,1.29,3,10,90
2023-06-01T01:15:44Z,31.245407,-81.284088,11,0.71,1.10,1.31,3,14,90
2023-06-01T03:17:24Z,31.245394,-81.284149,5,0.62,1.00,1.18,3,16,90
2023-06-01T05:19:04Z,31.245411,-81.284157,11,0.66,0.98,1.18,3,17,90
2023-06-01T07:20:44Z,31.245411,-81.284103,9,0.97,1.24,1.58,3,12,90
2023-06-01T09:22:23Z,31.245386,-81.284096,3,0.63,0.99,1.17,3,17,90
2023-06-01T11:24:02Z,31.245359,-81.284081,13,0.65,1.13,1.31,3,16,90
2023-06-01T13:25:42Z,31.245377,-81.284103,-3,0.84,1.09,1.37,3,15,91
2023-06-01T15:27:21Z,31.245386,-81.284126,9,0.86,1.11,1.41,3,13,90
2023-06-01T17:29:01Z,31.245396,-81.284103,2,0.76,1.40,1.59,3,14,90
2023-06-01T19:30:40Z,31.245401,-81.284149,5,0.61,0.96,1.15,3,17,90
2023-06-01T21:32:21Z,31.245403,-81.284103,7,0.81,1.08,1.35,3,14,90
2023-06-01T23:33:59Z,31.245361,-81.284103,10,0.99,0.85,1.31,3,9,90
2023-06-02T01:35:38Z,31.245398,-81.284119,11,0.65,1.00,1.20,3,15,90
2023-06-02T03:37:17Z,31.245384,-81.284157,7,0.68,1.02,1.22,3,16,90
2023-06-02T05:38:56Z,31.245413,-81.284134,6,0.59,0.78,0.98,3,19,90
2023-06-02T07:40:36Z,31.245396,-81.284111,10,0.77,0.99,1.25,3,13,90
2023-06-02T09:42:17Z,31.245348,-81.284103,4,0.72,1.11,1.34,3,16,90
