"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy"
"377E04","28",-91.0833333333333,0.288675134594813,12,271.773803005367,473050,3456831,473019,3457101
"377E04","106",-72.0909090909091,0.539359889970594,11,154.841854806767,473050,3456831,472960,3456957
"37832D","9",-105.25,0.5,4,805.750581755918,473198,3457466,472945,3456701
"37832D","11",-101.583333333333,1.37895436890245,12,764.73067154391,473198,3457466,472980,3456733
"37832D","20",-103.142857142857,7.64697263472222,7,518.005791473416,473198,3457466,472899,3457043
"37832D","24",-93.5454545454545,0.687551650952329,11,481.723987362058,473198,3457466,473065,3457003
"37832D","27",-85.5,0.522232967867094,12,434.847099564893,473198,3457466,473014,3457072
"37832D","28",-100.333333333333,0.984731927834662,12,406.529211742527,473198,3457466,473019,3457101
"37832D","53",-95.2727272727273,4.49646325662535,11,185.002702682961,473198,3457466,473199,3457651
"37832D","65",-92.1666666666667,1.74945879077104,12,430.711040025677,473198,3457466,473372,3457860
"37832D","67",-102.666666666667,3.55902608401044,6,463.323860814442,473198,3457466,473408,3457879
"37832D","71",-95.6666666666667,0.492365963917331,12,526.938326562037,473198,3457466,473338,3457974
"37832D","74",-96.25,0.707106781186548,8,478.523771614326,473198,3457466,473315,3457930
"37832D","91",-74.25,0.452267016866645,12,193.829822266853,473198,3457466,473339,3457599
"37832D","106",-107.857142857143,1.0690449676497,7,561.894118139708,473198,3457466,472960,3456957
"3787FC","9",-110.5,0.707106781186548,2,1098.02049161206,473320,3457733,472945,3456701
"3787FC","11",-106.166666666667,1.52752523165195,12,1056.21967412087,473320,3457733,472980,3456733
"3787FC","20",-104.333333333333,0.577350269189626,3,808.295119371631,473320,3457733,472899,3457043
"3787FC","24",-103.636363636364,1.02691063610494,11,773.256102465412,473320,3457733,473065,3457003
"3787FC","27",-98,0.426401432711221,12,728.393437642048,473320,3457733,473014,3457072
"3787FC","53",-78.8181818181818,0.603022689155527,11,146.16771189288,473320,3457733,473199,3457651
"3787FC","65",-69.5,1.78376517003169,12,137.233377864133,473320,3457733,473372,3457860
"3787FC","67",-92.5833333333333,4.79504163093755,12,170.46993869888,473320,3457733,473408,3457879
"3787FC","71",-79.9090909090909,0.301511344577764,11,241.671264324081,473320,3457733,473338,3457974
"3787FC","74",-81.8333333333333,6.16195561244131,12,197.063441561341,473320,3457733,473315,3457930
"3787FC","91",-71.1818181818182,2.18257562609784,11,135.340311806941,473320,3457733,473339,3457599
"37899C","9",-96.75,2.05049883066181,12,410.46437117002,472800,3457085,472945,3456701
"37899C","11",-103.166666666667,2.48327740429189,6,395.353006817958,472800,3457085,472980,3456733
"37899C","20",-88.4545454545455,2.76996882161646,11,107.54068997361,472800,3457085,472899,3457043
"37899C","27",-106.333333333333,2.64001836540903,12,214.394496198013,472800,3457085,473014,3457072
"37899C","28",-94,0.426401432711221,12,219.583697026897,472800,3457085,473019,3457101
"37899C","53",-104.083333333333,0.996204919895622,12,692.500541516034,472800,3457085,473199,3457651
"37899C","65",-106.363636363636,1.2862913567872,11,963.22842566029,472800,3457085,473372,3457860
"37899C","71",-105.166666666667,0.834847109936722,12,1039.11741396245,472800,3457085,473338,3457974
"37899C","91",-101.166666666667,0.389249472080761,12,744.793259905056,472800,3457085,473339,3457599
"37899C","106",-88.3333333333333,0.492365963917331,12,204.899975597851,472800,3457085,472960,3456957
"378CBC","9",-58.4166666666667,0.514928650544437,12,10.6301458127346,472937,3456708,472945,3456701
"378CBC","11",-98.8333333333333,4.04145188432738,12,49.7393204617835,472937,3456708,472980,3456733
"378CBC","20",-105.666666666667,1.6143297699233,12,337.148335306583,472937,3456708,472899,3457043
"378CBC","24",-102.818181818182,0.750757193529548,11,321.57269784607,472937,3456708,473065,3457003
"378CBC","27",-103,0.447213595499958,11,372.055103445713,472937,3456708,473014,3457072
"378CBC","28",-110.75,1.25830573921179,4,401.463572444624,472937,3456708,473019,3457101
"378CBC","106",-105.454545454545,1.43969693780576,11,250.059992801727,472937,3456708,472960,3456957
"378E5C","9",-81.8181818181818,0.603022689155527,11,189.76301009417,472818,3456842,472945,3456701
"378E5C","11",-93.6666666666667,1.49747261825525,12,195.256241897666,472818,3456842,472980,3456733
"378E5C","20",-87.1666666666667,9.74057430949469,12,216.707175700298,472818,3456842,472899,3457043
"378E5C","24",-91.7272727272727,1.79392915639994,11,294.838939083697,472818,3456842,473065,3457003
"378E5C","27",-83.9166666666667,0.668557923421521,12,302.185373570595,472818,3456842,473014,3457072
"378E5C","28",-106.333333333333,0.707106781186548,9,327.844475323285,472818,3456842,473019,3457101
"378E5C","53",-102.583333333333,1.72986249234563,12,894.227040521589,472818,3456842,473199,3457651
"378E5C","65",-105.7,1.33749350984926,10,1158.98231220325,472818,3456842,473372,3457860
"378E5C","71",-102.454545454545,0.820199532264724,11,1245.72228044617,472818,3456842,473338,3457974
"378E5C","74",-107.555555555556,0.726483157256779,9,1196.14087799055,472818,3456842,473315,3457930
"378E5C","106",-83.6363636363636,1.5015143870591,11,182.726571685675,472818,3456842,472960,3456957
"378EEC","9",-108.666666666667,0.577350269189626,3,916.642242098846,473453,3457464,472945,3456701
"378EEC","11",-101.666666666667,0.65133894727893,12,870.683639446613,473453,3457464,472980,3456733
"378EEC","20",-106,1,3,695.813911904613,473453,3457464,472899,3457043
"378EEC","24",-97,1.09544511501033,11,602.548753214211,473453,3457464,473065,3457003
"378EEC","27",-96,0.738548945875996,12,588.544815625794,473453,3457464,473014,3457072
"378EEC","28",-104,0.738548945875996,12,565.795899596312,473453,3457464,473019,3457101
"378EEC","53",-103.416666666667,1.08362466945083,12,315.412428417144,473453,3457464,473199,3457651
"378EEC","65",-107.875,1.5526475085203,8,404.199208311941,473453,3457464,473372,3457860
"378EEC","67",-99.9166666666667,1.78164037455442,12,417.432629294836,473453,3457464,473408,3457879
"378EEC","74",-98.5454545454545,1.86352549559357,11,486.004115208915,473453,3457464,473315,3457930
"378EEC","91",-98.7272727272727,1.1037127426019,11,176.694651871527,473453,3457464,473339,3457599
"378EEC","106",-112,NA,1,707.17607425591,473453,3457464,472960,3456957
"3790DC","9",-82.3333333333333,3.44656174742132,12,135.0037036529,472946,3456836,472945,3456701
"3790DC","11",-82.3333333333333,7.65545952938559,12,108.466584716216,472946,3456836,472980,3456733
"3790DC","20",-78,1.12815214963553,12,212.268697645225,472946,3456836,472899,3457043
"3790DC","24",-82.9090909090909,1.13618180363404,11,205.060966544099,472946,3456836,473065,3457003
"3790DC","27",-78,0,12,245.60130292814,472946,3456836,473014,3457072
"3790DC","28",-89.6666666666667,0.492365963917331,12,274.870878777654,472946,3456836,473019,3457101
"3790DC","53",-110,0,2,853.366275405819,472946,3456836,473199,3457651
"3790DC","65",-107.857142857143,2.11570094204982,7,1109.07709380367,472946,3456836,473372,3457860
"3790DC","71",-108.363636363636,1.5015143870591,11,1203.62286452194,472946,3456836,473338,3457974
"3790DC","74",-107.666666666667,1.3228756555323,9,1154.55489258848,472946,3456836,473315,3457930
"3790DC","91",-107.666666666667,1.15470053837925,12,858.264527986564,472946,3456836,473339,3457599
"3790DC","106",-77.5833333333333,1.50504203102489,12,121.807224744676,472946,3456836,472960,3456957
"37A395","11",-108.75,0.957427107756338,4,1332.75841771868,473453,3457979,472980,3456733
"37A395","20",-110,NA,1,1087.66355092004,473453,3457979,472899,3457043
"37A395","24",-106.181818181818,1.25045446283996,11,1050.29519659951,473453,3457979,473065,3457003
"37A395","27",-103.636363636364,0.80903983495589,11,1007.65569516576,473453,3457979,473014,3457072
"37A395","53",-99.3333333333333,1.55699788832305,12,414.849370253831,473453,3457979,473199,3457651
"37A395","65",-76.0833333333333,1.37895436890245,12,143.951380681117,473453,3457979,473372,3457860
"37A395","67",-87.6666666666667,6.75995337979262,12,109.658560997307,473453,3457979,473408,3457879
"37A395","71",-72.1666666666667,0.389249472080761,12,115.108644332213,473453,3457979,473338,3457974
"37A395","74",-84.7,1.70293863659264,10,146.441114445363,473453,3457979,473315,3457930
"37A395","91",-90.9090909090909,0.831209414593634,11,396.731647338601,473453,3457979,473339,3457599
"37A831","9",-98.5833333333333,7.51311983778841,12,305.692656110676,473063,3456983,472945,3456701
"37A831","11",-87,1.53741222957161,12,263.417918904542,473063,3456983,472980,3456733
"37A831","20",-79.8333333333333,5.99747421584261,12,174.631039623545,473063,3456983,472899,3457043
"37A831","24",-54.4545454545455,0.522232967867094,11,20.0997512422418,473063,3456983,473065,3457003
"37A831","27",-81.5833333333333,3.14666730867996,12,101.59724405711,473063,3456983,473014,3457072
"37A831","28",-86.25,0.753778361444409,12,125.936491931449,473063,3456983,473019,3457101
"37A831","53",-107.833333333333,1.72240142436851,6,681.703747972681,473063,3456983,473199,3457651
"37A831","65",-107.2,1.47572957474524,10,929.844072949868,473063,3456983,473372,3457860
"37A831","67",-110,NA,1,960.125512628427,473063,3456983,473408,3457879
"37A831","71",-106.583333333333,0.792961461098759,12,1028.44834581033,473063,3456983,473338,3457974
"37A831","74",-109,1,3,979.955611239611,473063,3456983,473315,3457930
"37A831","91",-94.1666666666667,0.717740562565273,12,675.00518516527,473063,3456983,473339,3457599
"37A831","106",-61.6363636363636,0.504524979109513,11,106.230880632705,473063,3456983,472960,3456957
"37A87B","9",-70.5833333333333,1.56427928995103,12,133.003759345366,472944,3456834,472945,3456701
"37A87B","11",-77.1818181818182,0.873862897505303,11,107.224064463161,472944,3456834,472980,3456733
"37A87B","20",-90.5833333333333,2.77843426585856,12,213.789616211826,472944,3456834,472899,3457043
"37A87B","24",-81.5454545454545,0.820199532264724,11,207.850908104824,472944,3456834,473065,3457003
"37A87B","27",-82.5454545454545,0.522232967867094,11,248.080632053371,472944,3456834,473014,3457072
"37A87B","28",-95.5833333333333,0.514928650544437,12,277.33373397407,472944,3456834,473019,3457101
"37A87B","53",-108.166666666667,0.408248290463863,6,855.870317279435,472944,3456834,473199,3457651
"37A87B","65",-105.25,1.95982373975546,12,1111.69240350018,472944,3456834,473372,3457860
"37A87B","71",-104.416666666667,0.668557923421521,12,1206.16582607865,472944,3456834,473338,3457974
"37A87B","74",-109.5,0.707106781186548,2,1157.08988414902,472944,3456834,473315,3457930
"37A87B","91",-98.0909090909091,0.700649049745371,11,860.958767886128,472944,3456834,473339,3457599
"37A87B","106",-93.4545454545455,2.20742548520381,11,124.036285013701,472944,3456834,472960,3456957
"37A91B","9",-103,4.72902065586907,12,525.889722280251,473081,3457209,472945,3456701
"37A91B","11",-92.75,1.76454990398015,12,486.597369495562,473081,3457209,472980,3456733
"37A91B","20",-94.3333333333333,3.47283832917774,12,246.333107803235,473081,3457209,472899,3457043
"37A91B","24",-80,0.816496580927726,10,206.620424934226,473081,3457209,473065,3457003
"37A91B","27",-71.9166666666667,0.288675134594813,12,152.505737596984,473081,3457209,473014,3457072
"37A91B","28",-85.4166666666667,0.668557923421521,12,124.531120608465,473081,3457209,473019,3457101
"37A91B","53",-101.083333333333,0.90033663737852,12,457.480054210017,473081,3457209,473199,3457651
"37A91B","65",-104.083333333333,1.67648622440092,12,713.079238233732,473081,3457209,473372,3457860
"37A91B","67",-108,4.24264068711928,2,745.539402043916,473081,3457209,473408,3457879
"37A91B","71",-106.909090909091,0.943879807448539,11,807.015489318514,473081,3457209,473338,3457974
"37A91B","74",-101.666666666667,0.5,9,758.021767497478,473081,3457209,473315,3457930
"37A91B","91",-89.5833333333333,0.668557923421521,12,467.615226441569,473081,3457209,473339,3457599
"37A91B","106",-98.6363636363636,3.80191339387754,11,279.544271985673,473081,3457209,472960,3456957
"37AA11","9",-100.75,5.15443321987799,12,256.382526705702,472959,3456957,472945,3456701
"37AA11","11",-93,4.02266307087956,12,224.982221519835,472959,3456957,472980,3456733
"37AA11","20",-77.5,2.50454132981017,12,104.861813831347,472959,3456957,472899,3457043
"37AA11","24",-83.8181818181818,2.31595258233764,11,115.550854605234,472959,3456957,473065,3457003
"37AA11","27",-86.5,0.797724035217466,12,127.47548783982,472959,3456957,473014,3457072
"37AA11","91",-108.8,1.09544511501033,5,746.032170888092,472959,3456957,473339,3457599
"37AA11","106",-26.3636363636364,0.504524979109513,11,1,472959,3456957,472960,3456957
"37AD60","9",-102.583333333333,4.44068654260768,12,512.430483090146,472966,3457213,472945,3456701
"37AD60","11",-96.9090909090909,2.98176274893042,11,480.204123264264,472966,3457213,472980,3456733
"37AD60","20",-93.6666666666667,5.95945899517326,12,182.726571685675,472966,3457213,472899,3457043
"37AD60","24",-76.6363636363636,0.504524979109513,11,232.16588896735,472966,3457213,473065,3457003
"37AD60","27",-76.7272727272727,1.27207775634268,11,148.946299047677,472966,3457213,473014,3457072
"37AD60","28",-70.1818181818182,0.404519917477945,11,123.907223356833,472966,3457213,473019,3457101
"37AD60","53",-94.1818181818182,0.873862897505303,11,496.117929528857,472966,3457213,473199,3457651
"37AD60","65",-107.083333333333,1.37895436890245,12,763.835715321037,472966,3457213,473372,3457860
"37AD60","67",-109,0,4,799.32471499385,472966,3457213,473408,3457879
"37AD60","71",-106.333333333333,1.07308673997732,12,847.056668706409,472966,3457213,473338,3457974
"37AD60","74",-105.888888888889,1.05409255338946,9,797.427112656699,472966,3457213,473315,3457930
"37AD60","91",-103.916666666667,0.90033663737852,12,536.772763839597,472966,3457213,473339,3457599
"37AD60","106",-83.8333333333333,0.834847109936722,12,256.070302846699,472966,3457213,472960,3456957
