"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy"
"37A831","119",-85.7272727272727,5.10080207596627,11,196.308430791956,473063,3456983,472987,3456802
"37A831","122",-87.6,0.516397779494322,10,246.941288568761,473063,3456983,473025,3456739
"37A87B","4",-65.3636363636364,4.52267016866645,11,50.0899191454728,472944,3456834,472922,3456789
"37A87B","5",-69.0909090909091,4.63582884616215,11,75.2396172239067,472944,3456834,472914,3456765
"37A87B","6",-58.5,1.16774841624228,12,99.3277403347121,472944,3456834,472915,3456739
"37A87B","7",-66.0833333333333,0.288675134594813,12,124.426685240747,472944,3456834,472915,3456713
"37A87B","8",-75.1818181818182,2.78633026822672,11,126.142776249772,472944,3456834,472938,3456708
"37A87B","9",-70.5833333333333,1.56427928995103,12,133.003759345366,472944,3456834,472945,3456701
"37A87B","12",-64,0.447213595499958,11,55.5427763079953,472944,3456834,472957,3456780
"37A87B","13",-73,1.59544807043493,12,38.0131556174964,472944,3456834,472966,3456803
"37A87B","14",-79.8333333333333,1.19341628287971,12,81.5414005275848,472944,3456834,473019,3456802
"37A87B","15",-100.75,9.77971661873989,8,163.517583152394,472944,3456834,472841,3456961
"37A87B","16",-89.6363636363636,0.504524979109513,11,166.23477373883,472944,3456834,472847,3456969
"37A87B","17",-85.3333333333333,4.00756859711797,12,171.42053552594,472944,3456834,472851,3456978
"37A87B","21",-85.4545454545455,0.522232967867094,11,164.778639392368,472944,3456834,472960,3456998
"37A87B","22",-83.3636363636364,0.504524979109513,11,190.850727009357,472944,3456834,473062,3456984
"37A87B","23",-88,2.40831891575846,11,200.412075484488,472944,3456834,473066,3456993
"37A87B","25",-78.8333333333333,0.717740562565273,12,221.415898254845,472944,3456834,473047,3457030
"37A87B","26",-96.1666666666667,8.18905403942397,12,230.464747846607,472944,3456834,473027,3457049
"37A87B","27",-82.5454545454545,0.522232967867094,11,248.080632053371,472944,3456834,473014,3457072
"37A87B","30",-93.3,0.948683298050514,10,282.214457460988,472944,3456834,472933,3457116
"37A87B","31",-97.9090909090909,3.98634031298246,11,285.700892543233,472944,3456834,472924,3457119
"37A87B","32",-92,0.603022689155527,12,303.506177861341,472944,3456834,472898,3457134
"37A87B","34",-93.4166666666667,0.668557923421521,12,332.962460346508,472944,3456834,472852,3457154
"37A87B","35",-98.5833333333333,1.37895436890245,12,342.347776391201,472944,3456834,472825,3457155
