"NodeId","TestId","avgRSS","sdRSS","n.det","distance","NodeUTMx","NodeUTMy","TestUTMx","TestUTMy","e.dist"
"3777FD","11",-80,2.08893187146837,12,107.354552767919,473086,3456716,472980,3456733,135.89565765554
"3777FD","18",-82.5833333333333,0.514928650544437,12,356.808071657579,473086,3456716,472870,3457000,156.242415134004
"3777FD","19",-92.0833333333333,2.02072594216369,12,385.6124997974,473086,3456716,472865,3457032,261.144002140895
"3777FD","20",-91.8333333333333,1.26730446462585,12,376.693509368027,473086,3456716,472899,3457043,257.42290468379
"3777FD","24",-82,0.707106781186548,9,287.767267075323,473086,3456716,473065,3457003,151.440487283072
"3777FD","28",-84.1666666666667,0.389249472080761,12,390.786386661562,473086,3456716,473019,3457101,169.969477704065
"3777FD","29",-87.5454545454545,0.522232967867094,11,419.243366077509,473086,3456716,472940,3457109,203.367281682892
"3777FD","33",-95,1.09544511501033,11,479.001043840199,473086,3456716,472877,3457147,311.511864547881
"3777FD","37",-101.090909090909,3.9103592022868,11,768.208305083979,473086,3456716,473198,3457476,515.975508700058
"3777FD","44",-95.3333333333333,0.492365963917331,12,949.595703444366,473086,3456716,473480,3457580,318.292556480314
"3777FD","45",-100,5,11,939.417372630504,473086,3456716,473473,3457572,457.902777597915
"3777FD","46",-101.25,1.81533868615599,12,911.80699712165,473086,3456716,473450,3457552,526.28169084546
"3777FD","52",-101.75,0.866025403784439,12,906.51530599323,473086,3456716,473217,3457613,563.206207602701
"3777FD","55",-97.5,0.522232967867094,12,977.528516208095,473086,3456716,473265,3457677,370.065849568653
"3777FD","58",-95.9166666666667,0.514928650544437,12,1050.72356021934,473086,3456716,473330,3457738,330.818131283266
"3777FD","70",-103,1,3,1278.79396307615,473086,3456716,473453,3457941,716.049270722127
"3777FD","80",-102.272727272727,0.467099366496914,11,1208.49203555505,473086,3456716,473448,3457869,612.289278469447
"3777FD","86",-98.4545454545455,0.820199532264724,11,799.850611051839,473086,3456716,473306,3457485,398.726104975091
"3777FD","88",-95.5,2.15322168769582,12,837.792337038242,473086,3456716,473300,3457526,321.782277500473
"3777FD","94",-86.0909090909091,0.539359889970594,11,474.17823653137,473086,3456716,473073,3457190,188.216106397062
"3777FD","96",-88,1.63299316185545,10,431.14962600007,473086,3456716,473043,3457145,208.37923658175
"3777FD","103",-93.1818181818182,7.62650879260205,11,268.633579434887,473086,3456716,472878,3456886,278.48407128218
"3777FD","107",-81.5,0.707106781186548,10,268.799181546373,473086,3456716,472969,3456958,147.425187837522
"3777FD","108",-88.2727272727273,0.786245393106896,11,289.38901153983,473086,3456716,472961,3456977,211.455567677928
"3777FD","118",-87.0909090909091,5.66488385502378,11,162.609962794412,473086,3456716,472957,3456815,198.492573564545
"3777FD","120",-66.9090909090909,1.92117388356939,11,110.751975151687,473086,3456716,473015,3456801,58.186206275708
"3777FD","121",-78.5,9.61769203083567,10,101.552941857929,473086,3456716,473043,3456808,125.067619046532
"377990","1",-90.1818181818182,0.603022689155527,11,275.007272631107,472941,3457108,472943,3456833,234.620902489793
"377990","2",-97.7272727272727,7.52450542017094,11,283.00706704957,472941,3457108,472939,3456825,376.483041801582
"377990","3",-86.75,0.753778361444409,12,293.015357959271,472941,3457108,472938,3456815,194.922187175969
"377990","10",-95.25,3.99106144134257,8,395.284707521047,472941,3457108,472956,3456713,316.573017777546
"377990","11",-95.25,3.3878123807662,12,377.022545744946,472941,3457108,472980,3456733,316.573017777546
"377990","18",-101.583333333333,1.88092498199125,12,129.247823966208,472941,3457108,472870,3457000,550.028557209514
"377990","19",-76.5454545454545,0.522232967867094,11,107.480230740355,472941,3457108,472865,3457032,111.879639012977
"377990","20",-92.0909090909091,10.2416262913128,11,77.3886296557834,472941,3457108,472899,3457043,261.25798587091
"377990","24",-81.5454545454545,1.12815214963553,11,162.483845350853,472941,3457108,473065,3457003,147.786495696291
"377990","28",-86.5,0.849836585598797,10,78.3134726595622,472941,3457108,473019,3457101,192.348675827304
"377990","29",-39.0909090909091,1.51357493732854,11,1.4142135623731,472941,3457108,472940,3457109,10
"377990","33",-60.9090909090909,0.539359889970594,11,74.9466476902069,472941,3457108,472877,3457147,31.4390379853276
"377990","37",-96.3333333333333,0.887625364598595,12,448.857438392192,472941,3457108,473198,3457476,340.337246915485
"377990","71",-103.833333333333,0.937436866561092,12,952.662059704279,472941,3457108,473338,3457974,1137.90722131913
"377990","88",-103.416666666667,0.792961461098759,12,551.00362975211,472941,3457108,473300,3457526,823.53226952225
"377990","94",-97.7777777777778,3.66666666666667,9,155.396267651446,472941,3457108,473073,3457190,377.941052317711
"377990","96",-83.0909090909091,0.539359889970594,11,108.503456166152,472941,3457108,473043,3457145,160.52876743809
"377990","103",-78.9090909090909,3.08073190831482,11,230.766115363586,472941,3457108,472878,3456886,127.95601092402
"377990","107",-71.7,0.483045891539648,10,152.5909564817,472941,3457108,472969,3456958,82.8655106109194
"377990","108",-78.6,0.516397779494322,10,132.517923316056,472941,3457108,472961,3456977,125.769354764856
"377990","114",-73.6666666666667,1.6143297699233,12,103.097041664638,472941,3457108,472956,3457210,94.077968894621
"377990","118",-86.8181818181818,1.32801971507819,11,293.436534875942,472941,3457108,472957,3456815,195.630558949435
"377990","120",-82.4545454545455,0.687551650952329,11,315.792653492763,472941,3457108,473015,3456801,155.171051960871
"377990","121",-92.5555555555556,5.65930894878321,9,316.865902236261,472941,3457108,473043,3456808,268.392288327355
"377A13","24",-102.454545454545,0.820199532264724,11,612.294863607396,473201,3457600,473065,3457003,633.11970732552
"377A13","37",-86.9090909090909,3.33030165163895,11,124.036285013701,473201,3457600,473198,3457476,196.579460650252
"377A13","44",-100.909090909091,5.1856445202992,11,279.715927326279,473201,3457600,473480,3457580,504.884257753186
"377A13","45",-99,3.90803368367358,12,273.437378571402,473201,3457600,473473,3457572,417.445983153445
"377A13","46",-93.25,1.76454990398015,12,253.58430550805,473201,3457600,473450,3457552,279.618115958863
"377A13","52",-76.9090909090909,5.88989890328426,11,20.6155281280883,473201,3457600,473217,3457613,114.260388480533
"377A13","55",-85.4166666666667,1.56427928995103,12,100.124921972504,473201,3457600,473265,3457677,181.607653482498
"377A13","58",-92.3333333333333,3.42008328801649,12,188.904737897174,473201,3457600,473330,3457738,264.944541741081
"377A13","65",-96.4166666666667,0.792961461098759,12,311.192866242142,473201,3457600,473372,3457860,342.303709666652
"377A13","66",-96.9090909090909,1.44599761096244,11,318.190194694934,473201,3457600,473383,3457861,354.389225483568
"377A13","71",-100.636363636364,1.12006493318265,11,398.302648748411,473201,3457600,473338,3457974,489.444360494447
"377A13","80",-102.416666666667,1.44337567297406,12,365.198576119897,473201,3457600,473448,3457869,628.574467059073
"377A13","86",-69,1.4142135623731,12,155.724115023974,473201,3457600,473306,3457485,68.5391040471132
"377A13","88",-77.9090909090909,7.38179579038252,11,123.600161812192,473201,3457600,473300,3457526,120.976530261369
"377A13","94",-95.7,1.49443411809733,10,429.516006686596,473201,3457600,473073,3457190,326.062295864717
"377A13","114",-99.3636363636364,0.80903983495589,11,460.570298651574,473201,3457600,472956,3457210,431.117434393073
"377A22","19",-101.5,0.522232967867094,12,630.035713273462,473312,3457476,472865,3457032,543.788338062294
"377A22","24",-103.2,0.632455532033676,10,533.608470697383,473312,3457476,473065,3457003,759.724906298186
"377A22","33",-102,1.54919333848297,11,545.404437092329,473312,3457476,472877,3457147,585.004326060886
"377A22","37",-94.6666666666667,2.57022578892606,12,114,473312,3457476,473198,3457476,304.979990110168
"377A22","44",-89.25,3.2508740083525,12,197.585424563655,473312,3457476,473480,3457580,222.937307694979
"377A22","45",-82,1.70560573084488,12,187.448659637779,473312,3457476,473473,3457572,151.440487283072
"377A22","46",-97.4166666666667,4.33711955802536,12,157.543644746464,473312,3457476,473450,3457552,367.76965450587
"377A22","52",-71.9090909090909,0.539359889970594,11,166.715326230074,473312,3457476,473217,3457613,84.0245910655835
"377A22","55",-75.5,0.522232967867094,12,206.421898063166,473312,3457476,473265,3457677,105.207168768484
"377A22","58",-79.9166666666667,0.514928650544437,12,262.617592708486,473312,3457476,473330,3457738,135.276506965577
"377A22","65",-103.5,3.56682242650545,10,388.65923377684,473312,3457476,473372,3457860,855.803662994441
"377A22","66",-103.222222222222,5.26255113461565,9,391.492017798575,473312,3457476,473383,3457861,765.311608489291
"377A22","70",-97.6666666666667,4.76095228569523,6,485.907398585368,473312,3457476,473453,3457941,374.749046435625
"377A22","71",-99.9166666666667,0.996204919895622,12,498.678252984828,473312,3457476,473338,3457974,454.157231981115
"377A22","80",-93,0.447213595499958,11,415.866565138387,473312,3457476,473448,3457869,275.494801628831
"377A22","86",-48.7,0.483045891539648,10,10.816653826392,473312,3457476,473306,3457485,10
"377A22","88",-69.6666666666667,6.28610781924328,12,51.4198405287298,473312,3457476,473300,3457526,71.970760267975
"377A22","94",-91.2,1.93218356615859,10,372.715709354999,473312,3457476,473073,3457190,248.330173661791
"377A22","96",-92.7272727272727,0.646669790682863,11,426.523152947176,473312,3457476,473043,3457145,271.102953818359
"377A22","108",-101,1,11,610.083600828608,473312,3457476,472961,3456977,510.343521891781
"377A22","114",-95.9166666666667,0.288675134594813,12,444.400720071424,473312,3457476,472956,3457210,330.818131283266
"377A22","118",-101.545454545455,0.687551650952329,11,750.297274418613,473312,3457476,472957,3456815,547.164950612802
"377A22","120",-103.545454545455,1.69491217257039,11,737.451015322374,473312,3457476,473015,3456801,876.231017013395
"377A22","121",-103,0.816496580927726,4,720.128460762384,473312,3457476,473043,3456808,716.049270722127
"377C9F","24",-103.090909090909,1.13618180363404,11,719.703411135448,473487,3457586,473065,3457003,734.586564950056
"377C9F","37",-99.7272727272727,0.786245393106896,11,309.22645423702,473487,3457586,473198,3457476,445.926774956692
"377C9F","44",-48.0833333333333,2.35326980770986,12,9.21954445729289,473487,3457586,473480,3457580,10
"377C9F","45",-53.9166666666667,2.06522432562458,12,19.7989898732233,473487,3457586,473473,3457572,4.62164761495449
"377C9F","46",-76.9090909090909,3.78033187576291,11,50.2493781056044,473487,3457586,473450,3457552,114.260388480533
"377C9F","55",-89.5,0.797724035217466,12,239.927072253216,473487,3457586,473265,3457677,225.997434213782
"377C9F","58",-92.5,2.87623491264661,12,218.524598157736,473487,3457586,473330,3457738,267.52407170069
"377C9F","66",-103.545454545455,3.47458303580836,11,294.008503278392,473487,3457586,473383,3457861,876.231017013395
"377C9F","70",-95.6363636363636,2.83805310988809,11,356.624452330459,473487,3457586,473453,3457941,324.689277947906
"377C9F","80",-91.1818181818182,0.603022689155527,11,285.674640106538,473487,3457586,473448,3457869,248.075874233309
"377C9F","86",-101,1.69967317119759,10,207.272767145132,473487,3457586,473306,3457485,510.343521891781
"377C9F","88",-102.083333333333,0.668557923421521,12,196.389918274844,473487,3457586,473300,3457526,592.906758206848
"377C9F","118",-102.454545454545,0.687551650952329,11,935.596601105412,473487,3457586,472957,3456815,633.11970732552
"377D96","44",-96.8,4.66190232987922,10,296.233016390814,473365,3457853,473480,3457580,351.640181948367
"377D96","45",-102.8,5.20256347070045,10,301.039864469807,473365,3457853,473473,3457572,681.005674480183
"377D96","46",-96.9166666666667,0.792961461098759,12,312.771482075972,473365,3457853,473450,3457552,354.581716902075
"377D96","52",-92.7272727272727,0.904534033733291,11,281.964536777234,473365,3457853,473217,3457613,271.102953818359
"377D96","55",-86.0833333333333,0.90033663737852,12,202.42529486208,473365,3457853,473265,3457677,188.140474817617
"377D96","58",-78,0.426401432711221,12,120.208152801713,473365,3457853,473330,3457738,121.59984162067
"377D96","65",-44.0833333333333,1.67648622440092,12,9.89949493661167,473365,3457853,473372,3457860,10
"377D96","66",-47.0909090909091,0.943879807448539,11,19.6977156035922,473365,3457853,473383,3457861,10
"377D96","70",-77,2.60768096208106,11,124.450793488832,473365,3457853,473453,3457941,114.860584014255
"377D96","71",-92.6666666666667,1.87487373312218,12,123.97580409096,473365,3457853,473338,3457974,270.141528468829
"377D96","80",-69.7272727272727,1.55505042303516,11,84.5281018360166,473365,3457853,473448,3457869,72.2860342231776
"377D96","88",-100.181818181818,0.603022689155527,11,333.397660459698,473365,3457853,473300,3457526,466.35915170571
